d,L,x,T,w_AA,w_BB,w_AB,U,z,N,beta,x_actual,U_hat,m_AB_hat,m_AB_hat_fixed
2,45,0.1276078854317083,26780.26618253564,0.8963594116576787,0.1327500852462759,-0.3164302166212291,2478.05771002021,4,2025,0.4333402381718025,0.1274074074074074,1.223732202479116,-2980.14967087621,-2980.14967087621
2,71,0.2426658518924813,9477.020332087466,-0.2747246421335678,-0.543216928168273,0.0522707293699225,-1804.6877946379395,4,5041,1.2245375148718376,0.2426105931362824,-0.3580019429950287,-3911.200554187359,-3911.200554187359
2,89,0.3626776226896069,599723.2052078452,0.4202599155134721,-0.8291892644079095,-0.3733446636397415,-1757.2073826985752,4,7921,0.0193505384235088,0.3627067289483651,-0.2218416087234661,10404.67579185117,10404.67579185117
1,70,0.2808668708644596,44.66542986896504,0.5422423415013544,-0.9882748483914554,-0.1985998427764541,7.742871035502437,2,70,259.81988665260246,0.2857142857142857,0.1106124433643205,312.81908808604646,312.81908808604646
3,95,0.0719636216955508,1727.8844075038023,-0.4362018207377658,-0.5584972228699645,-0.638495179774689,-1193139.8536683284,6,857375,6.716286619316995,0.07196384312582,-1.3916195989716615,8453242.811811883,8453242.811811883
2,53,0.3902143704265672,332.4461356532165,-0.5238827565754787,-0.4896240824498499,-0.574433890812726,-3074.768341483474,4,2809,34.907811164782835,0.3901744393022427,-1.0946131511155124,45415.57188721079,45415.57188721079
3,74,0.3694770677058627,21719.262928921293,0.1046962134404843,-0.753368821220614,-0.0647403507567889,-111243.60016309407,6,405224,0.5343167935220826,0.3694771286991886,-0.2745237206164839,-428523.4873765801,-428523.4873765801
1,73,0.4652094875469962,1.2159518704390833,0.7527060915424721,-0.5602307843665733,0.0952064649503474,10.255900323549527,2,73,9543.93607836935,0.4657534246575342,0.1404917852541031,-9808.776696610896,-9808.776696610896
3,41,0.2144412951511402,588754.4039756506,-0.1346126323234435,-0.1992331567295999,0.7135010942493119,30552.53158696223,6,68921,0.0197110490341643,0.2144484264592794,0.4432978567775022,34702.57215577492,34702.57215577492
3,36,0.1238949745409392,0.064056142061977,-0.4608751470400027,-0.7160501474802521,0.103716589355947,-52378.28286465993,6,46656,181168.6834748176,0.1238854595336076,-1.1226483810155163,-75669.42582366664,-75669.42582366664
3,77,0.4412339886152759,0.0232291877439892,-0.6016741171827369,0.8092289237265806,-0.9809067762397404,-705542.9328589345,6,456533,499585.56681979424,0.4412342590787522,-1.5454368750099872,650459.3768210951,650459.3768210951
2,94,0.2265793469883994,64408.82473047545,-0.7474767053140643,0.6848221875541642,-0.1041040253196199,-7927.575418383208,4,8836,0.1801766601767117,0.2265731100045269,-0.89719051815111,108918.40753014036,108918.40753014036
2,90,0.4089117490240603,9487.949521108349,-0.0959379547728245,0.7003201017324763,-0.9910921067762049,-8475.174609344534,4,8100,1.223126967531401,0.4088888888888889,-1.0463178530054982,6553.579312692413,6553.579312692413
3,62,0.2990795998080982,0.3549777494931841,-0.9678195982470126,0.5079242049041441,0.2505577955971043,-233401.45699876672,6,238328,32692.09673680431,0.299079419959048,-0.9793287276306883,-485738.2098420106,-485738.2098420106
1,25,0.219911378558675,0.4767560864714139,0.9353775848755548,-0.9459147464752058,0.5638642711006774,16.25667164511982,2,25,24341.51813715773,0.2,0.6502668658047928,27.58152595496051,27.58152595496051
1,95,0.3440430398978864,0.0071627552720442,-0.5993927065514928,-0.0257603896418809,-0.1693143388231102,-34.506617212878666,2,95,1620181.9670061525,0.3473684210526316,-0.3632275496092491,-238.0703636461891,-238.0703636461891
1,19,0.3300173191982347,37662.44895669064,-0.0653223582245419,0.8922282627485842,0.8471792342354789,7.632366377477719,2,19,0.3081309699002637,0.3157894736842105,0.4017034935514589,17.05062532856086,17.05062532856086
2,37,0.1004287311626047,31.660484302910668,-0.2167682861567497,-0.0602575833089515,0.7457012069046227,-289.67154955251016,4,1369,366.5442011187862,0.1000730460189919,-0.2115935351004457,-327.148508900838,-327.148508900838
3,65,0.0289273076300388,195203.54061513543,0.4874850570077602,-0.2099919612307916,0.8783658761458704,419177.9154120034,6,274625,0.0594505964864883,0.028926718252162,1.5263647352280507,566746.2943019837,566746.2943019837
2,85,0.1730096074435049,716.7549631729123,0.0909519341170714,-0.1835759410413695,-0.1872230405540615,-6.107329910407621,4,7225,16.19098230512656,0.1730103806228373,-0.000845305177911,43.95852562106933,43.95852562106933
1,28,0.0425861165107113,659272.4714954166,0.938816368627351,-0.9009077629318052,0.2935285463748383,24.9962826770608,2,28,0.0176026869429583,0.0357142857142857,0.8927243813236,87.85664100109064,87.85664100109064
3,96,0.1948260466878122,0.0728608934473464,-0.5204959093184882,-0.7661360655717797,0.2844700709702079,-737473.9530792685,6,884736,159275.66046428867,0.1948264793113426,-0.8335525547499688,-794873.172894538,-794873.172894538
2,10,0.2421969244330786,1786.1125873480603,-0.0302964857670484,0.6212628007248753,0.9011237709987864,54.7534195942248,4,100,6.497332255563349,0.24,0.5475341959422481,89.98944735804847,89.98944735804847
3,55,0.35030417674984,1.316636312964713,-0.3626786626477136,0.8622596847791899,0.5371364375863208,97942.07158396769,6,166375,8814.10212643534,0.350305033809166,0.588682624095974,340850.046143711,340850.046143711
1,24,0.0926295827295125,0.0094071732145298,-0.4334083545353739,-0.2291783785522727,0.7832116689630702,-6.649379737490464,2,24,1233629.5570618252,0.0833333333333333,-0.2770574890621026,-5.592608690893434,-5.592608690893434
2,38,0.060973330034911,0.0907773806269839,-0.2930621027386941,-0.7110795829894188,0.7455846298823068,-687.3282767070932,4,1444,127839.85223731652,0.0609418282548476,-0.4759891112930008,-550.3852770277036,-550.3852770277036
2,41,0.3528215288474727,1.5521553124415897,0.5612631174106764,-0.9867160291506032,-0.3254372716612599,-169.24476781609476,4,1681,7476.678933366068,0.3527662105889351,-0.1006810040547857,1501.8536010701227,1501.8536010701227
2,85,0.2596476619422375,376135.6514419386,-0.3809470323840462,0.2816557808212332,-0.8251847232465308,-7367.250043057234,4,7225,0.0308531426929511,0.2596539792387543,-1.0196885872743575,9498.982408476131,9498.982408476131
1,10,0.1630448802565572,0.07734319139192,-0.9172458824141034,0.4428519846938752,-0.7061834919356169,-8.328209262227091,2,10,150045.1005058556,0.2,-0.8328209262227091,16.382096814231385,16.382096814231385
1,54,0.3728976395275995,0.4467023457935105,-0.8918897723631583,-0.5003825635320913,0.9838082942663386,-15.074459615770468,2,54,25979.194054218584,0.3703703703703703,-0.279156659551305,-8.528598912408532,-8.528598912408532
3,73,0.0565063690279981,0.0022255882981433,0.1382634276782555,-0.8712248148803741,-0.5568180824513052,70941.57505003907,6,389017,5214336.782560243,0.0565065279923499,0.1823611180232202,-372713.5893599883,-372713.5893599883
1,94,0.4170711134657574,0.0438260464966147,0.6033849218122147,-0.1426270930342907,0.8343534530251482,42.27324292379553,2,94,264796.1167736331,0.4148936170212766,0.4497153502531439,69.50520417624968,69.50520417624968
2,79,0.4751624344671257,892229.9275533651,-0.8323856686629663,-0.7087239422408325,0.5875853404225599,-1210.7546949400742,4,6241,0.0130066999183348,0.4750841211344336,-0.1940001113507569,-890.3406814982351,-890.3406814982351
2,77,0.1859408865844533,0.0986997678528417,-0.3740038937716201,-0.8912244104185736,-0.1208297432850837,-4411.569762792879,4,5929,117578.46222239255,0.1858660819699781,-0.7440664130195445,-8618.139614215528,-8618.139614215528
1,55,0.2485207037553343,0.6742048252893915,0.0021825521704317,0.7750660291754015,-0.293586878549535,-6.114097062000926,2,55,17212.820927027653,0.2545454545454545,-0.1111654011272895,9.253752906642529,9.253752906642529
3,70,0.1334757260564002,0.9930295891063228,0.4149541742057938,-0.5609815270649279,0.9763411806882,541751.0769450042,6,343000,11686.426117763676,0.1334752186588921,1.579449203921295,516269.8006279637,516269.8006279637
3,12,0.4088524166581612,14.612914992883908,0.7182115577618198,0.5716401659987802,0.2626796488178706,2156.046215311929,6,1728,794.1582450521039,0.4085648148148148,1.2477119301573665,-5635.297770830848,-5635.297770830848
1,88,0.3563945901916208,402441.0802879539,0.5733457320473296,0.026636477218825,0.9278943703168376,56.26100437825295,2,88,0.028836437168742,0.3522727272727273,0.6393295952074198,88.99499725579234,88.99499725579234
3,92,0.405067940315828,49350.29132569408,-0.9699129752455916,0.3909541998178567,0.489984387409663,-100734.11287207916,6,778688,0.2351549831642466,0.4050685255198488,-0.1293638952598205,-129233.53218123478,-129233.53218123478
1,18,0.2057042891967046,0.0131097337534356,0.7966508749330095,-0.2839411884878142,-0.6078186824977081,3.10395928934843,2,18,885217.5905405409,0.2222222222222222,0.1724421827415794,-2.9478338646641027,-2.9478338646641027
1,60,0.3682515963138801,0.2344147487410793,0.4629864963257994,0.5298810312908016,0.4928371129316988,29.11803583213967,2,60,49506.12957660963,0.3666666666666666,0.4853005972023279,-7960.328183621621,-7960.328183621621
1,9,0.1891708805452144,0.0014234639683522,-0.5083143522128639,-0.2467132194922565,-0.6379083710831122,-4.832706523159525,2,9,8152624.291065236,0.2222222222222222,-0.5369673914621695,16.830325992053254,16.830325992053254
2,74,0.2122525988480225,0.0605650214778464,0.6813126484782359,0.9908577893699816,-0.906228481656152,920.3273429025028,4,5476,191611.7033012058,0.2121986851716581,0.1680656214212021,-527.3638995984138,-527.3638995984138
1,8,0.3015872417603352,2.341963703490691,0.8668488974027468,0.0283109045894192,-0.3321527634452275,2.1387845358300765,2,8,4955.229198704954,0.25,0.2673480669787595,-1.900100129436321,-1.900100129436321
1,27,0.107996867738955,57996.00774789775,0.2008561957380747,0.904364085524242,-0.0551450689993833,4.013102799046267,2,27,0.200099409881621,0.1111111111111111,0.1486334370017136,-6.144051092986253,-6.144051092986253
3,85,0.0675584963760496,2856.8070506553904,-0.6177867146966307,-0.3568828920962115,-0.0570935943404471,-1006092.7269630884,6,614125,4.062215865499885,0.0675579075921025,-1.638253982435316,-2338434.5927458606,-2338434.5927458606
1,19,0.3229723307656888,1145.1579371436906,-0.9567165081819328,0.0357967995723551,-0.2226168894503519,-10.253077870561365,2,19,10.133944453801668,0.3157894736842105,-0.5396356773979666,-40.40391366354287,-40.40391366354287
2,69,0.3071705150155875,62.7532848219602,-0.6899023591293694,-0.3426887198212989,0.1765584507930757,-3821.981510165053,4,4761,184.9300312926912,0.3070783448855282,-0.8027686431768647,-5514.6033690965405,-5514.6033690965405
2,68,0.3004200806616994,3.651111923644797,-0.9160988500897153,0.1764032480848893,-0.7500445265571927,-7203.363109646811,4,4624,3178.4747136043334,0.3003892733564013,-1.5578207417056251,18943.317445093948,18943.317445093948
3,51,0.3797584439339227,0.0659054525534666,0.2470666926536247,-0.9635717388221012,0.2227508696059612,9508.601404540466,6,132651,176085.0806149854,0.3797559008224589,0.071681339790431,16366.925848223636,16366.925848223636
1,20,0.3765583107252416,0.0010854828825567,-0.0364888922538764,-0.458974771398513,-0.9729253754885778,-14.257081105977598,2,20,10691063.96087096,0.4,-0.7128540552988799,19.37634164681373,19.37634164681373
2,92,0.0719689265696323,5.89839713780956,0.6465857271611075,0.1212313111711533,0.3006579647920533,10111.101535330825,4,8464,1967.4780545810968,0.0719517958412098,1.1946008430211277,-121439.23893691128,-121439.23893691128
3,65,0.3730408734371359,2.067502922929114,0.4857664725313739,-0.0264625747899684,0.2710517841462063,258714.8631005345,6,274625,5613.0353176976605,0.3730395994538006,0.942065955759798,6249154.793119553,6249154.793119553
1,70,0.3789587151373562,328.2799198160539,0.971362318035913,-0.2656808247809732,-0.4664296976979836,-0.6312729327095522,2,70,35.35082783115978,0.3857142857142857,-0.0090181847529936,1.373771074388955,1.373771074388955
1,86,0.3449695626054629,0.6085373434007919,-0.2129929496044693,-0.1462234809373301,-0.3621930915318998,-25.07130008165775,2,86,19070.26257581872,0.3488372093023256,-0.2915267451355552,136.27414995534545,136.27414995534545
2,37,0.4987538035139836,0.0033424604876113,0.3815422847911409,0.6751773128463685,-0.3026087336126266,-185.4917133707778,4,1369,3471983.27964014,0.4989043097151205,-0.1354943121773395,224.4944088995629,224.4944088995629
3,54,0.3439489667195615,0.0062412019923649,0.0806612218850302,-0.6317685062044447,0.91925090314487,145075.53260808502,6,157464,1859412.1677268352,0.3439516333892191,0.9213250813397666,121422.3919038932,121422.3919038932
1,12,0.0321171956703872,2228.290991637858,0.5745537273151866,-0.6499355723898017,-0.2891407689255061,6.894644727782239,2,12,5.208012314995842,0.0,0.5745537273151866,-25.134598772869552,-25.134598772869552
1,36,0.0009114074675407,0.4442511094273213,0.5740090522453603,0.0658793779784729,-0.3854290949266226,20.66432588083297,2,36,26122.53898657469,0.0,0.5740090522453603,-28.481821671832108,-28.481821671832108
1,70,0.2909773239434985,0.0046713169231354,-0.2511724525916203,0.5469310049334817,-0.901968716611165,-39.40119853473213,2,70,2484303.059886372,0.2857142857142857,-0.5628742647818876,37.50834017130576,37.50834017130576
2,72,0.2394250801362696,0.0037401193179936,-0.6947783288460527,0.1125812526908358,-0.7500985131078981,-7176.910908463504,4,5184,3102833.3427794995,0.2393904320987654,-1.3844349746264475,15633.787125261686,15633.787125261686
3,90,0.182220395091966,5.264962078862497,-0.4088108898900411,0.7829043441267978,-0.3283246457910669,-756025.555216815,6,729000,2204.188131275493,0.1822208504801097,-1.037072092204136,1466951.8331649269,1466951.8331649269
1,40,0.1301957683766154,0.010260103510478,-0.845188803080783,-0.0321400980334705,-0.356486993243408,-29.32691888725021,2,40,1131076.9831895786,0.125,-0.7331729721812552,-347.82484280550506,-347.82484280550506
3,80,0.2243046782139403,28.987959875015616,-0.944199493875981,-0.7388689714773558,0.2993038120246662,-771505.7776321045,6,512000,400.3374841099613,0.2243046875,-1.506847221937704,-676259.9536250513,-676259.9536250513
1,19,0.091670874308563,21358.213389619017,-0.4625826859171469,-0.975954611072842,0.2721766799061675,-6.02536979877913,2,19,0.5433491422782001,0.1052631578947368,-0.3171247262515331,-5.55628011453661,-5.55628011453661
2,15,0.4296690697989135,0.5439436804045775,0.6974780007306707,-0.5824021931493208,-0.6743240167237028,-151.516482796051,4,225,21334.86856068013,0.4311111111111111,-0.6734065902046712,207.4269659307744,207.4269659307744
3,34,0.3404047217597305,79.79330405969394,-0.496068804200608,-0.4059817472959353,0.3057700447564928,-23830.659673958467,6,39304,145.4378542485533,0.3403979238754325,-0.6063163971595377,-31487.065020425514,-31487.065020425514
1,24,0.4706696138380892,0.0895135000681739,0.9335247386420242,-0.0252315240344589,0.6712872313063591,13.604236569710814,2,24,129644.8794540026,0.4583333333333333,0.5668431904046173,60.37627387789008,60.37627387789008
2,59,0.1364186400083079,127.0496606453917,0.3649114131499791,-0.6705423815655231,-0.4809342139627104,976.6426893941764,4,3481,91.34197499539086,0.1364550416546969,0.2805638291853422,-2975.1287074600864,-2975.1287074600864
2,63,0.1096690866851847,0.9119307256102562,-0.1660270992250696,0.6853276091776146,0.7797016897834985,-86.88146658319667,4,3969,12725.7110654741,0.109599395313681,-0.0218900142562853,-166.7835573598116,-166.7835573598116
3,56,0.0657133451405111,344.3708997724878,0.8684013907879002,-0.2693964198842784,0.4776047249788688,429553.6320833082,6,175616,33.69903477184397,0.0657115524781341,2.4459823255472632,2411823.9743597307,2411823.9743597307
1,42,0.2725694776646102,58.74301265713988,-0.1453188786900114,-0.8670670111393337,0.3444059077732848,-7.228654123086861,2,42,197.5548478178663,0.2619047619047619,-0.1721108124544491,-8.105237797847916,-8.105237797847916
1,39,0.0423160332597218,45476.84345767638,-0.2179529021706674,0.7918405719039223,0.3141814476054498,-6.372992840300098,2,39,0.2551840902644128,0.0512820512820512,-0.1634100728282076,-227.8769537685835,-227.8769537685835
3,60,0.2253060227369973,1176.01123726728,-0.6714626316563992,0.9678298608198072,0.2304683058671968,-177216.0630180541,6,216000,9.868074860246187,0.2253055555555555,-0.8204447361946948,-2153683.192909058,-2153683.192909058
3,20,0.4326645401916463,74.4714549811699,-0.3582747969322919,0.7028445959821537,-0.7667992162512469,-12089.93671769179,6,8000,155.831075527913,0.432625,-1.5112420897114738,12874.500686916816,12874.500686916816
2,46,0.375749556410036,1131.5266453054353,-0.9643231149195975,0.3573606817072094,0.9180064649683636,-538.8765596237108,4,2116,10.25602620494342,0.3757088846880907,-0.2546675612588425,-440.39826041530046,-440.39826041530046
